gene_id,ensemblID,gene_name,seqname,gene_type,Caudate,DLPFC,Hippocampus
ENSG00000106266.9,ENSG00000106266,SNX8,chr7,protein_coding,1,0,0
ENSG00000136295.14,ENSG00000136295,TTYH3,chr7,protein_coding,1,0,0
ENSG00000164916.10,ENSG00000164916,FOXK1,chr7,protein_coding,1,0,0
ENSG00000159904.11,ENSG00000159904,ZNF890P,chr7,transcribed_unprocessed_pseudogene,1,0,0
ENSG00000235944.7,ENSG00000235944,ZNF815P,chr7,transcribed_unprocessed_pseudogene,1,0,0
ENSG00000136238.17,ENSG00000136238,RAC1,chr7,protein_coding,1,0,0
ENSG00000231359.3,ENSG00000231359,AC072052.7,chr7,processed_pseudogene,1,0,0
ENSG00000215045.8,ENSG00000215045,GRID2IP,chr7,protein_coding,1,0,0
ENSG00000136247.14,ENSG00000136247,ZDHHC4,chr7,protein_coding,1,0,0
ENSG00000205903.6,ENSG00000205903,ZNF316,chr7,protein_coding,1,0,0
ENSG00000189043.9,ENSG00000189043,NDUFA4,chr7,protein_coding,1,0,0
ENSG00000146530.11,ENSG00000146530,VWDE,chr7,protein_coding,1,0,0
ENSG00000006747.14,ENSG00000006747,SCIN,chr7,protein_coding,1,1,0
ENSG00000006468.13,ENSG00000006468,ETV1,chr7,protein_coding,1,0,0
ENSG00000214960.9,ENSG00000214960,ISPD,chr7,protein_coding,1,0,0
ENSG00000048052.21,ENSG00000048052,HDAC9,chr7,protein_coding,1,0,0
ENSG00000173452.13,ENSG00000173452,TMEM196,chr7,protein_coding,1,0,0
ENSG00000271133.5,ENSG00000271133,CTA-293F17.1,chr7,antisense,1,0,0
ENSG00000188732.10,ENSG00000188732,FAM221A,chr7,protein_coding,1,0,0
ENSG00000228944.1,ENSG00000228944,AC004485.3,chr7,antisense,1,0,0
ENSG00000105926.15,ENSG00000105926,MPP6,chr7,protein_coding,1,0,0
ENSG00000146592.16,ENSG00000146592,CREB5,chr7,protein_coding,1,0,0
ENSG00000106069.20,ENSG00000106069,CHN2,chr7,protein_coding,1,0,0
ENSG00000122574.10,ENSG00000122574,WIPF3,chr7,protein_coding,1,0,0
ENSG00000180354.15,ENSG00000180354,MTURN,chr7,protein_coding,1,0,0
ENSG00000006625.17,ENSG00000006625,GGCT,chr7,protein_coding,1,0,0
ENSG00000106113.18,ENSG00000106113,CRHR2,chr7,protein_coding,1,0,0
ENSG00000078549.14,ENSG00000078549,ADCYAP1R1,chr7,protein_coding,0,1,0
ENSG00000164600.6,ENSG00000164600,NEUROD6,chr7,protein_coding,0,1,0
ENSG00000229358.3,ENSG00000229358,DPY19L1P1,chr7,unprocessed_pseudogene,1,0,0
ENSG00000122507.20,ENSG00000122507,BBS9,chr7,protein_coding,1,0,0
ENSG00000227544.8,ENSG00000227544,AC018647.3,chr7,lincRNA,1,1,0
ENSG00000122545.18,ENSG00000122545,SEPT7,chr7,protein_coding,1,0,0
ENSG00000011426.10,ENSG00000011426,ANLN,chr7,protein_coding,1,0,0
ENSG00000086289.11,ENSG00000086289,EPDR1,chr7,protein_coding,1,0,0
ENSG00000078053.16,ENSG00000078053,AMPH,chr7,protein_coding,1,0,0
ENSG00000106536.19,ENSG00000106536,POU6F2,chr7,protein_coding,1,0,0
ENSG00000122641.10,ENSG00000122641,INHBA,chr7,protein_coding,1,0,0
ENSG00000224116.6,ENSG00000224116,INHBA-AS1,chr7,antisense,1,0,0
ENSG00000228903.7,ENSG00000228903,RASA4CP,chr7,transcribed_unprocessed_pseudogene,1,0,0
ENSG00000235314.1,ENSG00000235314,LINC00957,chr7,lincRNA,1,0,0
ENSG00000136279.19,ENSG00000136279,DBNL,chr7,protein_coding,1,0,0
ENSG00000106628.10,ENSG00000106628,POLD2,chr7,protein_coding,1,0,0
ENSG00000279853.1,ENSG00000279853,RP5-844F9.1,chr7,TEC,1,0,0
ENSG00000158604.14,ENSG00000158604,TMED4,chr7,protein_coding,1,0,0
ENSG00000122515.14,ENSG00000122515,ZMIZ2,chr7,protein_coding,1,0,0
ENSG00000136280.15,ENSG00000136280,CCM2,chr7,protein_coding,1,0,0
ENSG00000136274.8,ENSG00000136274,NACAD,chr7,protein_coding,1,0,0
ENSG00000158683.7,ENSG00000158683,PKD1L1,chr7,protein_coding,1,0,0
ENSG00000188730.4,ENSG00000188730,VWC2,chr7,protein_coding,1,1,0
ENSG00000132437.17,ENSG00000132437,DDC,chr7,protein_coding,1,0,0
ENSG00000106078.17,ENSG00000106078,COBL,chr7,protein_coding,1,0,0
ENSG00000197008.9,ENSG00000197008,ZNF138,chr7,protein_coding,1,0,0
ENSG00000185274.11,ENSG00000185274,WBSCR17,chr7,protein_coding,1,0,0
ENSG00000183166.10,ENSG00000183166,CALN1,chr7,protein_coding,1,0,0
ENSG00000106133.17,ENSG00000106133,NSUN5P2,chr7,transcribed_unprocessed_pseudogene,1,0,0
ENSG00000086730.16,ENSG00000086730,LAT2,chr7,protein_coding,0,1,0
ENSG00000106665.15,ENSG00000106665,CLIP2,chr7,protein_coding,1,0,0
ENSG00000274523.4,ENSG00000274523,RCC1L,chr7,protein_coding,1,0,0
ENSG00000127946.16,ENSG00000127946,HIP1,chr7,protein_coding,1,0,0
ENSG00000189077.10,ENSG00000189077,TMEM120A,chr7,protein_coding,1,0,0
ENSG00000227038.3,ENSG00000227038,GTF2IP7,chr7,transcribed_unprocessed_pseudogene,1,0,0
ENSG00000177679.15,ENSG00000177679,SRRM3,chr7,protein_coding,1,0,0
ENSG00000170027.6,ENSG00000170027,YWHAG,chr7,protein_coding,0,1,0
ENSG00000188372.14,ENSG00000188372,ZP3,chr7,protein_coding,1,0,0
ENSG00000127947.15,ENSG00000127947,PTPN12,chr7,protein_coding,1,0,0
ENSG00000127955.15,ENSG00000127955,GNAI1,chr7,protein_coding,1,0,0
ENSG00000186472.19,ENSG00000186472,PCLO,chr7,protein_coding,1,0,0
ENSG00000075213.10,ENSG00000075213,SEMA3A,chr7,protein_coding,1,0,0
ENSG00000075303.12,ENSG00000075303,SLC25A40,chr7,protein_coding,1,0,0
ENSG00000008277.14,ENSG00000008277,ADAM22,chr7,protein_coding,1,0,0
ENSG00000105793.15,ENSG00000105793,GTPBP10,chr7,protein_coding,1,0,0
ENSG00000058091.16,ENSG00000058091,CDK14,chr7,protein_coding,0,1,0
ENSG00000127989.13,ENSG00000127989,MTERF1,chr7,protein_coding,1,0,0
ENSG00000001629.9,ENSG00000001629,ANKIB1,chr7,protein_coding,1,0,0
ENSG00000127990.15,ENSG00000127990,SGCE,chr7,protein_coding,1,0,0
ENSG00000158560.14,ENSG00000158560,DYNC1I1,chr7,protein_coding,1,0,0
ENSG00000004864.13,ENSG00000004864,SLC25A13,chr7,protein_coding,1,0,0
ENSG00000006377.10,ENSG00000006377,DLX6,chr7,protein_coding,1,0,0
ENSG00000164715.5,ENSG00000164715,LMTK2,chr7,protein_coding,1,0,0
ENSG00000205356.9,ENSG00000205356,TECPR1,chr7,protein_coding,1,0,0
ENSG00000198742.9,ENSG00000198742,SMURF1,chr7,protein_coding,1,0,0
ENSG00000166529.14,ENSG00000166529,ZSCAN21,chr7,protein_coding,1,0,0
ENSG00000166526.16,ENSG00000166526,ZNF3,chr7,protein_coding,1,0,0
ENSG00000166508.17,ENSG00000166508,MCM7,chr7,protein_coding,1,0,0
ENSG00000188186.10,ENSG00000188186,LAMTOR4,chr7,protein_coding,1,0,0
ENSG00000078487.17,ENSG00000078487,ZCWPW1,chr7,protein_coding,1,0,0
ENSG00000166925.8,ENSG00000166925,TSC22D4,chr7,protein_coding,1,0,0
ENSG00000146828.17,ENSG00000146828,SLC12A9,chr7,protein_coding,1,1,0
ENSG00000087085.13,ENSG00000087085,ACHE,chr7,protein_coding,1,0,0
ENSG00000106397.11,ENSG00000106397,PLOD3,chr7,protein_coding,1,0,0
ENSG00000214253.8,ENSG00000214253,FIS1,chr7,protein_coding,1,0,0
ENSG00000160963.13,ENSG00000160963,COL26A1,chr7,protein_coding,1,0,0
ENSG00000160991.15,ENSG00000160991,ORAI2,chr7,protein_coding,1,0,0
ENSG00000091127.13,ENSG00000091127,PUS7,chr7,protein_coding,1,0,0
ENSG00000233705.6,ENSG00000233705,SLC26A4-AS1,chr7,antisense,1,0,0
ENSG00000091129.19,ENSG00000091129,NRCAM,chr7,protein_coding,1,0,0
ENSG00000135241.16,ENSG00000135241,PNPLA8,chr7,protein_coding,1,0,0
ENSG00000128512.19,ENSG00000128512,DOCK4,chr7,protein_coding,1,0,0
ENSG00000135272.9,ENSG00000135272,MDFIC,chr7,protein_coding,1,0,0
ENSG00000105971.14,ENSG00000105971,CAV2,chr7,protein_coding,0,1,0
ENSG00000198898.12,ENSG00000198898,CAPZA2,chr7,protein_coding,1,0,0
ENSG00000105989.8,ENSG00000105989,WNT2,chr7,protein_coding,0,1,0
ENSG00000106013.14,ENSG00000106013,ANKRD7,chr7,protein_coding,1,0,0
ENSG00000106034.17,ENSG00000106034,CPED1,chr7,protein_coding,0,1,0
ENSG00000241345.1,ENSG00000241345,RP4-630C24.3,chr7,antisense,1,0,0
ENSG00000279419.1,ENSG00000279419,RP5-907C10.3,chr7,TEC,1,0,0
ENSG00000170775.2,ENSG00000170775,GPR37,chr7,protein_coding,1,0,0
ENSG00000179603.17,ENSG00000179603,GRM8,chr7,protein_coding,1,0,0
ENSG00000224940.8,ENSG00000224940,PRRT4,chr7,protein_coding,1,0,0
ENSG00000271344.1,ENSG00000271344,RP11-274B21.9,chr7,lincRNA,1,0,0
ENSG00000158457.5,ENSG00000158457,TSPAN33,chr7,protein_coding,0,1,0
ENSG00000146857.3,ENSG00000146857,STRA8,chr7,protein_coding,1,0,0
ENSG00000105887.10,ENSG00000105887,MTPN,chr7,protein_coding,1,0,0
ENSG00000105894.11,ENSG00000105894,PTN,chr7,protein_coding,1,0,0
ENSG00000157680.15,ENSG00000157680,DGKI,chr7,protein_coding,1,0,0
ENSG00000122779.17,ENSG00000122779,TRIM24,chr7,protein_coding,1,0,0
ENSG00000064393.15,ENSG00000064393,HIPK2,chr7,protein_coding,1,0,0
ENSG00000059377.15,ENSG00000059377,TBXAS1,chr7,protein_coding,0,1,0
ENSG00000146966.12,ENSG00000146966,DENND2A,chr7,protein_coding,1,0,0
ENSG00000211750.2,ENSG00000211750,TRBV24-1,chr7,TR_V_gene,1,0,0
ENSG00000197362.14,ENSG00000197362,ZNF786,chr7,protein_coding,1,0,0
ENSG00000197558.11,ENSG00000197558,SSPO,chr7,protein_coding,1,0,0
ENSG00000106538.9,ENSG00000106538,RARRES2,chr7,protein_coding,1,0,0
ENSG00000214022.11,ENSG00000214022,REPIN1,chr7,protein_coding,1,0,0
ENSG00000196456.10,ENSG00000196456,ZNF775,chr7,protein_coding,1,0,0
ENSG00000196329.11,ENSG00000196329,GIMAP5,chr7,protein_coding,1,0,0
ENSG00000055118.14,ENSG00000055118,KCNH2,chr7,protein_coding,1,0,0
ENSG00000197150.12,ENSG00000197150,ABCB8,chr7,protein_coding,1,0,0
ENSG00000164889.13,ENSG00000164889,SLC4A2,chr7,protein_coding,1,0,0
ENSG00000133612.18,ENSG00000133612,AGAP3,chr7,protein_coding,1,0,0
ENSG00000082014.16,ENSG00000082014,SMARCD3,chr7,protein_coding,1,0,0
ENSG00000106617.13,ENSG00000106617,PRKAG2,chr7,protein_coding,1,0,0
ENSG00000178234.12,ENSG00000178234,GALNT11,chr7,protein_coding,1,0,0
ENSG00000133627.17,ENSG00000133627,ACTR3B,chr7,protein_coding,1,0,0
ENSG00000220575.7,ENSG00000220575,HTR5A-AS1,chr7,antisense,1,0,0
ENSG00000164690.7,ENSG00000164690,SHH,chr7,protein_coding,1,0,0
ENSG00000009335.17,ENSG00000009335,UBE3C,chr7,protein_coding,1,0,0
ENSG00000146918.19,ENSG00000146918,NCAPG2,chr7,protein_coding,1,0,0
ENSG00000126870.15,ENSG00000126870,WDR60,chr7,protein_coding,1,0,0
ENSG00000249188.1,ENSG00000249188,ENPP7P1,chr8,unprocessed_pseudogene,1,0,0
ENSG00000147324.10,ENSG00000147324,MFHAS1,chr8,protein_coding,1,0,0
ENSG00000269918.1,ENSG00000269918,AF131215.9,chr8,sense_intronic,1,0,0
ENSG00000255310.2,ENSG00000255310,AF131215.2,chr8,sense_intronic,1,0,0
ENSG00000185053.13,ENSG00000185053,SGCZ,chr8,protein_coding,1,0,0
ENSG00000104723.20,ENSG00000104723,TUSC3,chr8,protein_coding,1,0,0
ENSG00000155970.11,ENSG00000155970,MICU3,chr8,protein_coding,1,0,0
ENSG00000003989.16,ENSG00000003989,SLC7A2,chr8,protein_coding,1,0,0
ENSG00000104213.12,ENSG00000104213,PDGFRL,chr8,protein_coding,1,0,0
ENSG00000253671.1,ENSG00000253671,RP11-806O11.1,chr8,processed_transcript,0,0,1
ENSG00000156006.4,ENSG00000156006,NAT2,chr8,protein_coding,1,0,0
ENSG00000061337.15,ENSG00000061337,LZTS1,chr8,protein_coding,1,0,0
ENSG00000168453.14,ENSG00000168453,HR,chr8,protein_coding,1,0,0
ENSG00000168481.8,ENSG00000168481,LGI3,chr8,protein_coding,1,0,0
ENSG00000168484.12,ENSG00000168484,SFTPC,chr8,protein_coding,1,0,0
ENSG00000251034.1,ENSG00000251034,RP11-582J16.4,chr8,antisense,1,0,0
ENSG00000158941.16,ENSG00000158941,CCAR2,chr8,protein_coding,1,0,0
ENSG00000104722.13,ENSG00000104722,NEFM,chr8,protein_coding,1,0,0
ENSG00000277586.1,ENSG00000277586,NEFL,chr8,protein_coding,1,0,0
ENSG00000147437.9,ENSG00000147437,GNRH1,chr8,protein_coding,1,0,0
ENSG00000221818.8,ENSG00000221818,EBF2,chr8,protein_coding,1,0,0
ENSG00000221914.8,ENSG00000221914,PPP2R2A,chr8,protein_coding,1,0,0
ENSG00000104765.15,ENSG00000104765,BNIP3L,chr8,protein_coding,1,0,0
ENSG00000168077.13,ENSG00000168077,SCARA3,chr8,protein_coding,1,0,0
ENSG00000186918.13,ENSG00000186918,ZNF395,chr8,protein_coding,0,0,1
ENSG00000197892.12,ENSG00000197892,KIF13B,chr8,protein_coding,1,0,0
ENSG00000133872.13,ENSG00000133872,SARAF,chr8,protein_coding,1,0,0
ENSG00000104660.17,ENSG00000104660,LEPROTL1,chr8,protein_coding,0,1,0
ENSG00000157168.18,ENSG00000157168,NRG1,chr8,protein_coding,1,0,0
ENSG00000253974.5,ENSG00000253974,NRG1-IT1,chr8,sense_intronic,1,0,0
ENSG00000147465.11,ENSG00000147465,STAR,chr8,protein_coding,1,0,0
ENSG00000147535.16,ENSG00000147535,PLPP5,chr8,protein_coding,1,0,0
ENSG00000169499.14,ENSG00000169499,PLEKHA2,chr8,protein_coding,1,0,0
ENSG00000104332.11,ENSG00000104332,SFRP1,chr8,protein_coding,1,0,0
ENSG00000147533.16,ENSG00000147533,GOLGA7,chr8,protein_coding,1,0,0
ENSG00000029534.19,ENSG00000029534,ANK1,chr8,protein_coding,1,0,0
ENSG00000169139.11,ENSG00000169139,UBE2V2,chr8,protein_coding,1,0,0
ENSG00000147485.12,ENSG00000147485,PXDNL,chr8,protein_coding,1,0,0
ENSG00000168300.13,ENSG00000168300,PCMTD1,chr8,protein_coding,1,0,0
ENSG00000147488.11,ENSG00000147488,ST18,chr8,protein_coding,1,0,0
ENSG00000120992.17,ENSG00000120992,LYPLA1,chr8,protein_coding,1,0,0
ENSG00000164736.5,ENSG00000164736,SOX17,chr8,protein_coding,1,0,0
ENSG00000206579.8,ENSG00000206579,XKR4,chr8,protein_coding,1,0,0
ENSG00000170786.12,ENSG00000170786,SDR16C5,chr8,protein_coding,1,0,0
ENSG00000181195.10,ENSG00000181195,PENK,chr8,protein_coding,1,0,0
ENSG00000137575.11,ENSG00000137575,SDCBP,chr8,protein_coding,1,0,0
ENSG00000104388.14,ENSG00000104388,RAB2A,chr8,protein_coding,1,0,0
ENSG00000137563.11,ENSG00000137563,GGH,chr8,protein_coding,1,0,0
ENSG00000185728.16,ENSG00000185728,YTHDF3,chr8,protein_coding,1,0,0
ENSG00000253762.1,ENSG00000253762,RP11-579E24.2,chr8,lincRNA,1,0,0
ENSG00000253734.1,ENSG00000253734,LINC01289,chr8,lincRNA,1,0,0
ENSG00000254081.1,ENSG00000254081,LINC01299,chr8,lincRNA,1,0,0
ENSG00000205268.10,ENSG00000205268,PDE7A,chr8,protein_coding,1,0,0
ENSG00000147571.4,ENSG00000147571,CRH,chr8,protein_coding,1,0,0
ENSG00000066777.8,ENSG00000066777,ARFGEF1,chr8,protein_coding,1,0,0
ENSG00000137571.10,ENSG00000137571,SLCO5A1,chr8,protein_coding,1,0,0
ENSG00000140396.12,ENSG00000140396,NCOA2,chr8,protein_coding,1,0,0
ENSG00000182674.5,ENSG00000182674,KCNB2,chr8,protein_coding,1,0,0
ENSG00000253726.1,ENSG00000253726,RP11-313C15.1,chr8,sense_intronic,1,0,0
ENSG00000260838.3,ENSG00000260838,RP11-531A24.3,chr8,lincRNA,1,0,0
ENSG00000154582.16,ENSG00000154582,TCEB1,chr8,protein_coding,1,0,0
ENSG00000104381.12,ENSG00000104381,GDAP1,chr8,protein_coding,1,0,0
ENSG00000254349.5,ENSG00000254349,MIR2052HG,chr8,lincRNA,1,0,0
ENSG00000251521.2,ENSG00000251521,IMPA1P1,chr8,transcribed_unprocessed_pseudogene,0,1,0
ENSG00000253553.5,ENSG00000253553,RP11-586K2.1,chr8,antisense,1,0,0
ENSG00000155099.7,ENSG00000155099,TMEM55A,chr8,protein_coding,1,0,0
ENSG00000188343.12,ENSG00000188343,FAM92A1,chr8,protein_coding,1,0,0
ENSG00000156467.9,ENSG00000156467,UQCRB,chr8,protein_coding,0,1,0
ENSG00000169439.11,ENSG00000169439,SDC2,chr8,protein_coding,0,1,0
ENSG00000180543.4,ENSG00000180543,TSPYL5,chr8,protein_coding,1,0,0
ENSG00000147649.9,ENSG00000147649,MTDH,chr8,protein_coding,0,1,0
ENSG00000104361.9,ENSG00000104361,NIPAL2,chr8,protein_coding,1,0,0
ENSG00000156486.7,ENSG00000156486,KCNS2,chr8,protein_coding,1,0,0
ENSG00000272321.1,ENSG00000272321,KB-1517D11.4,chr8,antisense,1,0,0
ENSG00000174226.8,ENSG00000174226,SNX31,chr8,protein_coding,1,0,0
ENSG00000104490.17,ENSG00000104490,NCALD,chr8,protein_coding,1,0,0
ENSG00000253633.1,ENSG00000253633,KB-1980E6.3,chr8,lincRNA,1,0,0
ENSG00000155090.14,ENSG00000155090,KLF10,chr8,protein_coding,1,0,0
ENSG00000176406.21,ENSG00000176406,RIMS2,chr8,protein_coding,1,0,0
ENSG00000147650.11,ENSG00000147650,LRP12,chr8,protein_coding,1,0,0
ENSG00000169946.13,ENSG00000169946,ZFPM2,chr8,protein_coding,1,0,0
ENSG00000154188.9,ENSG00000154188,ANGPT1,chr8,protein_coding,1,0,0
ENSG00000104408.9,ENSG00000104408,EIF3E,chr8,protein_coding,1,0,0
ENSG00000182197.10,ENSG00000182197,EXT1,chr8,protein_coding,1,0,0
ENSG00000147676.13,ENSG00000147676,MAL2,chr8,protein_coding,1,0,0
ENSG00000136960.12,ENSG00000136960,ENPP2,chr8,protein_coding,1,0,0
ENSG00000155792.9,ENSG00000155792,DEPTOR,chr8,protein_coding,1,0,0
ENSG00000254343.2,ENSG00000254343,RP11-760H22.2,chr8,lincRNA,1,0,0
ENSG00000172172.7,ENSG00000172172,MRPL13,chr8,protein_coding,1,0,0
ENSG00000156804.7,ENSG00000156804,FBXO32,chr8,protein_coding,1,0,0
ENSG00000164961.15,ENSG00000164961,KIAA0196,chr8,protein_coding,1,1,0
ENSG00000282961.1,ENSG00000282961,PRNCR1,chr8,lincRNA,1,0,0
ENSG00000153310.18,ENSG00000153310,FAM49B,chr8,protein_coding,0,1,0
ENSG00000184156.15,ENSG00000184156,KCNQ3,chr8,protein_coding,1,0,0
ENSG00000104419.14,ENSG00000104419,NDRG1,chr8,protein_coding,1,0,0
ENSG00000261220.2,ENSG00000261220,RP11-629O1.2,chr8,lincRNA,1,0,0
ENSG00000131773.13,ENSG00000131773,KHDRBS3,chr8,protein_coding,1,0,0
ENSG00000147724.11,ENSG00000147724,FAM135B,chr8,protein_coding,1,0,0
ENSG00000169427.6,ENSG00000169427,KCNK9,chr8,protein_coding,1,0,0
ENSG00000282164.2,ENSG00000282164,PEG13,chr8,sense_intronic,1,0,0
ENSG00000104472.9,ENSG00000104472,CHRAC1,chr8,protein_coding,1,0,0
ENSG00000169398.19,ENSG00000169398,PTK2,chr8,protein_coding,1,0,0
ENSG00000171045.14,ENSG00000171045,TSNARE1,chr8,protein_coding,1,0,0
ENSG00000277332.1,ENSG00000277332,AC145123.2,chr8,antisense,1,0,0
ENSG00000253741.1,ENSG00000253741,CTD-2292P10.4,chr8,antisense,1,0,0
ENSG00000176956.12,ENSG00000176956,LY6H,chr8,protein_coding,1,0,0
ENSG00000014164.6,ENSG00000014164,ZC3H3,chr8,protein_coding,1,0,0
ENSG00000180900.17,ENSG00000180900,SCRIB,chr8,protein_coding,1,0,0
ENSG00000179950.13,ENSG00000179950,PUF60,chr8,protein_coding,1,0,0
ENSG00000185189.16,ENSG00000185189,NRBP2,chr8,protein_coding,1,0,0
ENSG00000178685.13,ENSG00000178685,PARP10,chr8,protein_coding,1,0,0
ENSG00000197858.10,ENSG00000197858,GPAA1,chr8,protein_coding,1,0,0
ENSG00000179091.4,ENSG00000179091,CYC1,chr8,protein_coding,1,0,0
ENSG00000185122.10,ENSG00000185122,HSF1,chr8,protein_coding,1,0,0
ENSG00000261678.2,ENSG00000261678,SCRT1,chr8,protein_coding,1,0,0
ENSG00000173137.11,ENSG00000173137,ADCK5,chr8,protein_coding,1,0,0
ENSG00000254402.6,ENSG00000254402,LRRC24,chr8,protein_coding,1,0,0
ENSG00000213563.6,ENSG00000213563,C8orf82,chr8,protein_coding,1,0,0
ENSG00000170619.9,ENSG00000170619,COMMD5,chr8,protein_coding,1,0,0
ENSG00000107099.15,ENSG00000107099,DOCK8,chr9,protein_coding,0,1,0
ENSG00000106686.16,ENSG00000106686,SPATA6L,chr9,protein_coding,0,1,0
ENSG00000226717.2,ENSG00000226717,PTPRD-AS2,chr9,lincRNA,1,0,0
ENSG00000155158.20,ENSG00000155158,TTC39B,chr9,protein_coding,1,0,0
ENSG00000164989.15,ENSG00000164989,CCDC171,chr9,protein_coding,1,0,0
ENSG00000137145.20,ENSG00000137145,DENND4C,chr9,protein_coding,1,0,0
ENSG00000232158.1,ENSG00000232158,C11orf98P1,chr9,processed_pseudogene,1,0,0
ENSG00000171843.15,ENSG00000171843,MLLT3,chr9,protein_coding,1,0,0
ENSG00000188352.12,ENSG00000188352,FOCAD,chr9,protein_coding,1,0,0
ENSG00000099810.18,ENSG00000099810,MTAP,chr9,protein_coding,0,1,0
ENSG00000279670.1,ENSG00000279670,RP11-70L8.5,chr9,TEC,0,1,0
ENSG00000120159.11,ENSG00000120159,CAAP1,chr9,protein_coding,1,0,0
ENSG00000120156.20,ENSG00000120156,TEK,chr9,protein_coding,1,0,0
ENSG00000260412.1,ENSG00000260412,RP11-438B23.2,chr9,sense_overlapping,1,0,0
ENSG00000174482.10,ENSG00000174482,LINGO2,chr9,protein_coding,1,0,0
ENSG00000165282.13,ENSG00000165282,PIGO,chr9,protein_coding,1,0,0
ENSG00000198722.14,ENSG00000198722,UNC13B,chr9,protein_coding,1,0,0
ENSG00000159921.14,ENSG00000159921,GNE,chr9,protein_coding,1,0,0
ENSG00000137106.17,ENSG00000137106,GRHPR,chr9,protein_coding,1,0,0
ENSG00000119138.4,ENSG00000119138,KLF9,chr9,protein_coding,1,0,0
ENSG00000083067.22,ENSG00000083067,TRPM3,chr9,protein_coding,1,0,0
ENSG00000135048.13,ENSG00000135048,TMEM2,chr9,protein_coding,1,0,0
ENSG00000165092.12,ENSG00000165092,ALDH1A1,chr9,protein_coding,0,1,0
ENSG00000156017.12,ENSG00000156017,CARNMT1,chr9,protein_coding,1,0,0
ENSG00000134996.11,ENSG00000134996,OSTF1,chr9,protein_coding,1,0,0
ENSG00000106772.17,ENSG00000106772,PRUNE2,chr9,protein_coding,1,0,0
ENSG00000135069.13,ENSG00000135069,PSAT1,chr9,protein_coding,1,0,0
ENSG00000106829.18,ENSG00000106829,TLE4,chr9,protein_coding,1,0,0
ENSG00000196730.12,ENSG00000196730,DAPK1,chr9,protein_coding,1,0,0
ENSG00000106723.16,ENSG00000106723,SPIN1,chr9,protein_coding,1,0,0
ENSG00000148082.9,ENSG00000148082,SHC3,chr9,protein_coding,1,0,0
ENSG00000187764.11,ENSG00000187764,SEMA4D,chr9,protein_coding,1,0,0
ENSG00000165023.6,ENSG00000165023,DIRAS2,chr9,protein_coding,1,1,0
ENSG00000165025.14,ENSG00000165025,SYK,chr9,protein_coding,0,1,0
ENSG00000165238.16,ENSG00000165238,WNK2,chr9,protein_coding,1,0,0
ENSG00000188938.15,ENSG00000188938,FAM120AOS,chr9,protein_coding,1,0,0
ENSG00000158079.14,ENSG00000158079,PTPDC1,chr9,protein_coding,1,0,0
ENSG00000175787.16,ENSG00000175787,ZNF169,chr9,protein_coding,1,0,0
ENSG00000229065.1,ENSG00000229065,RP11-80I15.4,chr9,antisense,0,1,0
ENSG00000275465.5,ENSG00000275465,RP11-569G13.3,chr9,lincRNA,1,0,0
ENSG00000224848.1,ENSG00000224848,RP11-535M15.1,chr9,lincRNA,1,0,0
ENSG00000233820.2,ENSG00000233820,RP11-535M15.2,chr9,transcribed_processed_pseudogene,1,0,0
ENSG00000081386.12,ENSG00000081386,ZNF510,chr9,protein_coding,1,0,0
ENSG00000136842.13,ENSG00000136842,TMOD1,chr9,protein_coding,1,0,0
ENSG00000106799.12,ENSG00000106799,TGFBR1,chr9,protein_coding,1,0,0
ENSG00000136891.13,ENSG00000136891,TEX10,chr9,protein_coding,0,1,0
ENSG00000165028.11,ENSG00000165028,NIPSNAP3B,chr9,protein_coding,1,0,0
ENSG00000095209.11,ENSG00000095209,TMEM38B,chr9,protein_coding,1,0,0
ENSG00000234323.6,ENSG00000234323,LINC01505,chr9,lincRNA,1,0,0
ENSG00000198121.13,ENSG00000198121,LPAR1,chr9,protein_coding,1,0,0
ENSG00000136813.14,ENSG00000136813,KIAA0368,chr9,protein_coding,1,0,0
ENSG00000173258.12,ENSG00000173258,ZNF483,chr9,protein_coding,0,1,0
ENSG00000106853.17,ENSG00000106853,PTGR1,chr9,protein_coding,1,0,0
ENSG00000148154.9,ENSG00000148154,UGCG,chr9,protein_coding,1,0,0
ENSG00000106868.16,ENSG00000106868,SUSD1,chr9,protein_coding,1,0,0
ENSG00000119314.15,ENSG00000119314,PTBP3,chr9,protein_coding,1,0,0
ENSG00000119471.14,ENSG00000119471,HSDL2,chr9,protein_coding,0,0,1
ENSG00000148153.13,ENSG00000148153,INIP,chr9,protein_coding,1,0,0
ENSG00000136867.10,ENSG00000136867,SLC31A2,chr9,protein_coding,1,0,0
ENSG00000136883.12,ENSG00000136883,KIF12,chr9,protein_coding,1,0,0
ENSG00000196739.14,ENSG00000196739,COL27A1,chr9,protein_coding,1,0,0
ENSG00000106952.7,ENSG00000106952,TNFSF8,chr9,protein_coding,1,0,0
ENSG00000182752.9,ENSG00000182752,PAPPA,chr9,protein_coding,1,0,0
ENSG00000078725.12,ENSG00000078725,BRINP1,chr9,protein_coding,1,0,0
ENSG00000119403.13,ENSG00000119403,PHF19,chr9,protein_coding,1,0,0
ENSG00000148180.18,ENSG00000148180,GSN,chr9,protein_coding,1,0,0
ENSG00000148175.12,ENSG00000148175,STOM,chr9,protein_coding,1,0,0
ENSG00000204136.10,ENSG00000204136,GGTA1P,chr9,transcribed_unitary_pseudogene,1,0,0
